id_cat;text
47;Здесь вкусные хушуры и чебуреки! Салат овощной с баклажаном очень понравился. Была здесь ни один раз и всегда всё было вкусно! Ожидание незначительное, блюда подают оперативно. Спасибо! Рекомендую!
47;"Прекрасное место, хоть и антураж кафешки достаточно скромный, но очень вкусно и не дорого. Персонал душевный и отзывчивый! Сугудай просто великолепен! (Даже захотелось ""беленькой"" под рыбку, но этого у них нет)."
47;Более менее интерьер, приятно сидеть.Обслуживание плохое. Путают заказы, много блюд из меню нет, в чебуреках вообще нет начинки. Чашки грязные. Позы хорошие. 
47;"Были в марте в кафе. Завтракали и иногда обедали. Это было включено в тур. Неплохо готовят. Сервис очень смешной. Девочка выходит с блюдом на серединку, объявляет и к о заказывал кричит: "" моё "". Нас позабавило ??. Еда хорошая, правда очень маленький выбор, но так там везде. Позы вкусные."
47;Еда вкусная, в чебуреках маловато начинки. Для Хужира и в целом Ольхона, интерьер очень даже приличный. Цены на алкоголь как в магазине! Ещё раз бы туда вернулись!
47;Всё устраивает, особенно позы, настоящей лепки., а не магазинские. Пол Хужира выдают за свои., на самом деле полуфабрикат, а в грудь бьют, что сами делают. 
47;Были 19 августа . Куча мух в помещении . Пережаренный чебурек. Бутылку вина ждали минут 10после подачи основного блюда . Принесли с мутными бокалами.на просьбу заменить принесли такой же только из него ещё и неприятно пахло кухонным полотенцем. Делать нечего вышли на крыльцо сами помыли благо была вода в бутылке. Оплата только наличными. Единственное вкусный был бухлер. Рыба омуль запечённый оказался жаренные в кляре кусочками неизвестно чего. Персонал кажется не понимает или вид делает. 
47;Вкусно и недорого.драники отличные!завтракали и обедали и ужинали там??
47;Очень хорошее кафе, были в начале марта. Очень вкусно, все понравилось. 
47;Не всегда все есть. Например каши надо заранее заказать и тогда будет). Позы, чебуреки шикарные. Ну и мух почаще с окошек смахивайте пожалуйста.  Не очень приятно с ними рядом сидеть, если стол у окна.
47;На отдыхе частенько заезжаем в это кафе покушать.  Большой выбор блюд, салатов. Большую часть меню готовят на месте, нравиться взрослым и детям. Персонал вежливый, готовят и обслуживают быстро. К плюсам еще чистый туалет. Нашей семье нравиться это заведение.
47;Отличное кафе, очень чисто вку6, блюда не все есть из меню. Но бущы есть всегда очень вкусный чай с чабрецом
47;В кафе чисто, приятно находится. Готовят быстро и очень вкусно. Всё свежее. Приятный персонал. В Хужире одно из лучших заведений однозначно!
47;Приходили мы компанией из пяти человек и за время пребывания в заведении было отмечено: Гуляш с большим количеством жира. Не сказали об отсутствии блюда, когда уже прошло 20 минут ожидания. Цены и обслуживание не соответствуют друг другу. Ошиблись со стоимостью блюда. Зашедшего с улицы кота вскинули пинками. Попросили оплатить переводом, используя странные отговорки, при условии наличии терминала
47;Очень приятное кафе, где можно вкусно и бюджетно покупать. Лагман потрясающий, очень вкусные бузы, есть салатики и разные гарниры. Детям и взрослым найдется что покушать, советую! 
47;Утром есть выбор завтрачных блюд. Блинчики, сырники, яичница с колбаской и помидоркой. Хотелось каши, но надо было ожидать при готовления. Хотя в меню есть овсяная, рисовая.
47;Очень понравилось. Вкусно, вежливый персонал, очень приятный, чисто. Всем советую. 5 балов из 5
47;Очень понравилось это кафе) приятная обстановка, внимательное обслуживание, кухня на высоте)))
47;Вкусно. Чисто. Персонал на своей волне, время ожидания как заблагорассцдится пеисоналу
47;Вкусная еда, приятная атмосфера! Рядом есть магазин в котором есть всё и цены не так кусаются как в других магазинах о. Ольхон
47;Нереально вкусная кухня и атмосферненько! Рекомендую. Цена приемлемая для простого туриста.
47;Здесь самые вкусные позы! Весь отпуск ими питались ?? Причем свинину мы не кушаем, просили приготовить с одной говядины. Повара с удовольствием выполнили нашу просьбу ??А какой у них лагман, закачаешься! Очень вкусно всё! И с душой ?Процветания вам, ребята, и держите такой же уровень!
47;Внешне вполне приятная обстановка, цены как везде плюс минус по посёлку. Буузы подают не собственного приготовления, а магазинные, впрочем довольно вкусные. Три звезды за волос в супе. Извинились, суп забрали, деньги вернули. 
47;Приятная атмосфера, вкусная еда??Всё в духе острова??. Цены средние. Особенно понравились буззы и сагудай. Всё свежее. Обслуживание очень быстрое.
47;Заехали по ужинать), в итоге ждали долго, еда вкусная, посетителей много. Наливали пиво 10 минут, естественно оно выдохлось, поэтому 4 звезды.
47;Очень приятное кафе в Хужире, хоть и было шумновато из-за гуляющей компании, но негатива не было. Позы божественные, можно со своим алкоголем
47;Очень вкусно, быстро обслуживают. Позы супер, как и все остальные блюда ??
47;Персонал приветливый, уютно, еду принесли быстро, буузы и чебуреки свежеприготовленые подали. Минус звезда за солянку, был один бульон. Ассортимент напитков большой
47;Очень вкусные бузы . В Хужире много где пробовали их, но стали постоянными клиентами именно этого кафе.
47;Половины меню нет. Достаточно чисто, уютно, быстрая отдача.
47;Солянка просто прекрасна, буузы вкуснячие. Девочки приветливые. Остальные блюда попробовать не успел, во всем виновата солянка
47;Всё супер, лучшее кафе на всём, острове Ольхон и за его пределами!!!
47;Очень добротная домашняя еда. Вкус отличный, Обслуживание быстрое. Рекомендую. 2 горячих+ 2 салата +2 компота ~ 1000 рублей. Цена качество на 5
47;Очень вкусные позы, очень понравилось и ребята приветливые
47;Сагудай- пальчики оближешь. Позы- всегда свежие под заказ.
47;Отличное кафе, цены недорогие. Позы вкусные
47;Все понравилось. Очень вкусно и совсем недорого.
47;Лучшие позы, из тех, что мы пробовали в Хужире. Красивый вид из окна. 
47;Супер! Приехали с Москвы, уютно, вежливо и вкусно. При этом не дорого. Не ресторан, кафе.
47;Позы не вкусные, бульон в нихбыл пресный. Девочки решили нас обсчитать, но не прокатило...
47;Ждали час драники - ушли..  грустно
47;Еда не плохая, но в буузах много лука, вполне не плохо, есть даже телевизор.
47;Все вкусно, персонал приветливый. Очень чисто. Пока такой чистоты нигде тут не видел. 
47;Невнимательно принимали наш заказ: забыли принести оплаченный компот, а одно блюдо вообще забыли, после уточнения оказалось, что его даже не включили в счёт. 
47;Все чем мы питались было очень вкусно. Всей нашей группе очень понравилось. Все скромно и вкусно . Спасибо . 
47;Вкусно, вежливый персонал, приятная обстановка! 
47;Все просто, лапша куриная 250 р, нормальная порция, чуть подождал, свежий приготовили!
47;Советую, очень вкусно готовят, персонал приветлив. Маленькое уютное место на Ольхоне.
47;Отлично! Вкусно и быстро кормят. 
47;Еда на уровне дешёвой столовой, цены не соответствуют качеству. 
47;Приветливый персонал, вкусные позы.
47;Чисто, уютно, вкусно . Пиво разливное есть. Позы отличные. 
47;позы 100/100??????
47;Пирожки огонь, тесто лёгкое и воздушное
47;Очень вкусно, быстро. Обслуживание 5+.И ещё, можно взять с собой.
47;Работают в перчатках. Чисто, гигиенично. Вкусно. Цена адекватная
47;Очень чисто, вкусно, быстро. Вежливый персонал. 
47;Всё отлично!!! Кафе просто супер, вкусно и свежо.
47;Чисто, уютно, вкусно готовят
47;Все вкусно, уютно, спасибо Лариса !
47;Бузы пренесли порванные ????????
47;очень понравилось..
47;Хорошая кухня! Рекомендую ??
47;Быстро но не вкусно
47;В кафе работают очень приятные продавцы
47;Вкусно,  эстетично, приемлемо
47;Отличные позы. И чебуреки тоже.
47;Все хорошо
47;Очень вкусная еда
47;Мясо разжевать не смог.
48;Место однозначно рекомендуем! Юля супер хозяйка, все очено вкусно. Мы попробывали  все меню, домой привезли + 5 кг на весах! )))))Шаурма огонь,особено  острая! Позы-это пушка (20 шт за раз )))Привет от веселой компании из Мытищ !
48;Самая вкусная шаурма, самые вкусные позы, волшебные трубочки и чудесная Юля,которая все это быстро приготовит. А волшебная атмосфера юрты, приправленная треском печки и Жулькой, оставляет только самые теплые воспоминания ??
48;Шаурма вкусная, уютная обстановка, мило оформленная юрта, место на три столика, если поесть на месте. Особый респект Юле, приятная и милая шаурмейстер (ну можно же так сказать))), и шаурму сделает быстро, и настроение поднимет) однозначно место для повторного посещения
48;Место однозначно рекомендуем! Юля супер хозяйка, все очено вкусно. Мы попробывали  все меню, домой привезли + 5 кг на весах! )))))Шаурма огонь,особено  острая! Позы-это пушка (20 шт за раз )))Привет от веселой компании из Мытищ !
48;Самая вкусная шаурма, самые вкусные позы, волшебные трубочки и чудесная Юля,которая все это быстро приготовит. А волшебная атмосфера юрты, приправленная треском печки и Жулькой, оставляет только самые теплые воспоминания ??
48;Шаурма вкусная, уютная обстановка, мило оформленная юрта, место на три столика, если поесть на месте. Особый респект Юле, приятная и милая шаурмейстер (ну можно же так сказать))), и шаурму сделает быстро, и настроение поднимет) однозначно место для повторного посещения
48;"Приятное чистое место с очень душевной хозяйкой, которая прямо при вас делает вафли ""из детства"". Шаурма тоже всегда свежая и вкусная. Также в продаже есть авторская сувенирная продукция, коллекционные открытки, магниты - мандалы и другие редкости. Рекомендуем посетить!)"
48;Вкусно , не сильно дорого, можно перекусить или пообедать , все свежее .Туалета нет , как и почти везде на ольхоне , так что планируйте своё чаепитие ??
48;Очень приятное место с вкусной едой. Брала чай, позы и божественные трубочки со сгущенкой. При мне хозяйке звонили и просили приготовить трубочки, чтобы взять с собой — это был отличный знак. Я не прогадала, что зашла в это место!
48;Душевное место с очень гостеприимной хозяйкой:) Ассортимент шаурмы впечатлил, особенно оценила наличие вегатерианской. Стандартная классическая шаурма и чашка чая - отличный обед! Мне хватило до ужина. Желаю только процветания и расширения!
48;Сам не ел, но другу шаурма понравилась. Большая шавуха - очень большая, еле съел. Хозяйка милая и гостеприимная
48;Кафе быстрого перекуса, 3 столика внутри юрты. Шаурма куриная около 400 грамм, очень вкусная и сытная. Часто очереди , тк действительно все приготовлено с любовью и душой.
48;Не знаю как на острове в целом, но здесь мне сделали отличную шаверму!Оригинальность - 5! Шаверма идет с листьями салата, + можно взять с бекономСтруктура - 5 ничего не вывалиться Вкус - 5 , продукты свежие и вкусные Сытность - шаверма приятных размеров, мяса много Персонал - женщина очень приятная , все расскажет и подскажет!
48;Отличное место, вкуснейшая шаверма, прекрасная хозяйка Юля)))))
48;Атмосферно и вкусно! Вывеска хвастается шаурмой и возможно тем и отталкивает. Потому как не каждый на Хужир заезжает рапробовать шаурму. Кафешка может похвастаться вкусной местной кухней за приемлемые деньги. Всё по домашниму, на много народу не расчитано. 
48;Вкусная шаурма и суперские вафельные трубочки со сгущенкой, спасибо!
48;Это очень хорошая шаурмичная, с местами для приема пищи.
48;Всегда всё свежее), очень вкусно! Приходите-порадуйтесь)
48;Очень вкусное и атмосферное место.Позы нереально вкусные, девушка очень весёлая и добрая! ??????
48;Самые лучшие позы ,шаверма и Юля которая всё это готовит ??????,вкусный чай ,трубочки и пончики ??
48;Шаурма обычная. Хозяйка неприятная. Сложилось впечатление, что посетители ей в тягость. 
48;Шаурма обычная, хозяйка неприятная. Возможно у неё было плохое настроение, но это не оправдание. 
48;Очень душевное и атмосферное место! Вкуснейшая шаурма, пончики и вафелькиВсе остальное тоже, наверное, вкусное, но мы не пробовали)
48;Шаурма действительно вкусная) Ещё вафельные трубочки - огонь!
48;Вкусно, быстро, девченки молодцы.
48;Сложно назвать шаурмой. Набор овощей, курицы и майонеза 
48;Отличная шаурма и вафли, всем сюда! Айда шаурма! 
48;Вкуснейшая шаурма! Обалденные позы!
48;Самая вкусная шаурма?? лучшее заведение в этом поселении. 
48;Очень вкусные шаурма, чай. А вафли просто космические!
48;Самая вкусная кухня на Ольхоне
48;Мало мясной начинки, одна капуста. 
48;Шаурма комбо - топ! 
49;Отличное место для отдыха компанией. Танцы, караоке, коктейли! Кухня работает до 24-00, так что успейте поесть :) сагудай и уха очень хороши. Нам было хорошо и весело. Если приедем на Ольхон еще раз, то обязательно зайдем 
49;Гостеприимство оставляет желать лучшего....были там в середине августа,решили компанией сходить немного по сидеть в клуб.пришли никого абсолютно не трогали,были там максимум щас, местные жители молодёжь видимо увидела в нас жертву ,просто не из ща чего доцепились до нас и одному нашему парню голову пробили.и в целом наслышан что там как минимум девушкам одним без охраны делать нечего,ОПАСНОЕ МЕСТО,не советую.впечатление об ОЛЬХОНЕ испорчено
49;Если вы решили отужинать в этом заведении, знайте, это одна из величайших ошибок вашей жизни. Неприятные, очень жирные блюда, которые полностью не соответствуют картинкам.Официант, которая не смогла разобрать заказ и не донесла гарнир, но заменила его на другой из заказа. Кальян с возможностью выбора менее чем из десяти вкусов. Вот, что вас ожидает в этом заведении. 
49;Отличное место для отдыха компанией. Танцы, караоке, коктейли! Кухня работает до 24-00, так что успейте поесть :) сагудай и уха очень хороши. Нам было хорошо и весело. Если приедем на Ольхон еще раз, то обязательно зайдем 
49;Гостеприимство оставляет желать лучшего....были там в середине августа,решили компанией сходить немного по сидеть в клуб.пришли никого абсолютно не трогали,были там максимум щас, местные жители молодёжь видимо увидела в нас жертву ,просто не из ща чего доцепились до нас и одному нашему парню голову пробили.и в целом наслышан что там как минимум девушкам одним без охраны делать нечего,ОПАСНОЕ МЕСТО,не советую.впечатление об ОЛЬХОНЕ испорчено
49;Если вы решили отужинать в этом заведении, знайте, это одна из величайших ошибок вашей жизни. Неприятные, очень жирные блюда, которые полностью не соответствуют картинкам.Официант, которая не смогла разобрать заказ и не донесла гарнир, но заменила его на другой из заказа. Кальян с возможностью выбора менее чем из десяти вкусов. Вот, что вас ожидает в этом заведении. 
49;Задумка хорошая, но сервис на нуле. На завтрак нет кофе, приехала группа китайцев из 10 человек нас не накормили, предложили подождать мин 40. В номерах не убирают, за 3 дня ни разу не зашли
49;Ходили компанией потанцевать и попеть в караоке ) все отлично: кальян, караоке, коктейли ) неплохое место 
49;Вкусно и недорого. Отличное место.
49;Отдельное спасибо бармен Ивану! Чуток и внимателен к гостям!
49;Пришли пообедать, а нам сказали, что повара нет, приедет со дня на день.Но официанты выносили еду для кого то.Ушли голодные.
49;Обслуживание хорошее
49;Прекрасное место и прекрасные собственники )
49;Накурено и громко даже ночью! То что нужно в пятницу ночью на Ольхоне. Рекомендую!!!
49;Пожалуй лучшая бурятская кухня на острове
49;Всё вкусно, однако ассортимент несколько ограничен.
49;Ну такое.. накурено и громко , даже ночью.
50;2 июня 2022 14:22 - не работает
50;2 июня 2022 14:22 - не работает
51;Меню не обширное, но всё что мы заказывали, было вкусным и свежим. Хозяева Таверны приветливы и доброжелательны.
51;Неплохое место для сельской местности, но персонал не сильно заинтересован в гостях. 
51;Меню не обширное, но всё что мы заказывали, было вкусным и свежим. Хозяева Таверны приветливы и доброжелательны.
51;Неплохое место для сельской местности, но персонал не сильно заинтересован в гостях. 
52;Отлично отдохнули 10-12.08.23 отзывчивый персонал, доброжелательная атмосфера, прекрасные условия. Своя кафешка, всегда горячий чай-кофе, разнообразные завтраки, авторские напитки, Бармен Иван просто  ??- молодец, горячие блюда оригинальны и недурны на вкус, что редкость для турбаз Байкала. Чистые, благоустроенные номера. Мешки-кресла для релакса, мангальные места у каждого домика. Большое спасибо, по возможности ещё не раз вернёмся к вам. 
52;Отдыхали в июне 2023г. Расположение шикарное, виды Байкала с базы великолепные. Домики теплые. Ухоженная территория и уютная столовая с баром, окружены стильной музыкой в жанре блюз. У хозяйки есть чувство вкуса, интерьерные штучки очень уместны на базе. Вкусная еда и богатейший бар. Для детей бассейн, батут. Рекомендую базу как местным жителям области , так и приезжим. Не разочарует это точно!!!! 
52;"Жили на соседней турбазе, в ""Байкальский вальс"" ходили в кафе) В домиках, конечно, не были. Но судя по кафе, там все великолепно, однозначно!! Великолепная кухня, приятный персонал, подача блюд как в хорошем ресторане! Чисто, уютно. В кафе есть закрытая и открытая веранды с видом на Байкал. Перед отъездом познакомились с хозяйкой турбазы Татьяной. Массу интересной информации о Байкале, достопримечательностей узнали от неё!!"
52;Отлично отдохнули 10-12.08.23 отзывчивый персонал, доброжелательная атмосфера, прекрасные условия. Своя кафешка, всегда горячий чай-кофе, разнообразные завтраки, авторские напитки, Бармен Иван просто  ??- молодец, горячие блюда оригинальны и недурны на вкус, что редкость для турбаз Байкала. Чистые, благоустроенные номера. Мешки-кресла для релакса, мангальные места у каждого домика. Большое спасибо, по возможности ещё не раз вернёмся к вам. 
52;Отдыхали в июне 2023г. Расположение шикарное, виды Байкала с базы великолепные. Домики теплые. Ухоженная территория и уютная столовая с баром, окружены стильной музыкой в жанре блюз. У хозяйки есть чувство вкуса, интерьерные штучки очень уместны на базе. Вкусная еда и богатейший бар. Для детей бассейн, батут. Рекомендую базу как местным жителям области , так и приезжим. Не разочарует это точно!!!! 
52;"Жили на соседней турбазе, в ""Байкальский вальс"" ходили в кафе) В домиках, конечно, не были. Но судя по кафе, там все великолепно, однозначно!! Великолепная кухня, приятный персонал, подача блюд как в хорошем ресторане! Чисто, уютно. В кафе есть закрытая и открытая веранды с видом на Байкал. Перед отъездом познакомились с хозяйкой турбазы Татьяной. Массу интересной информации о Байкале, достопримечательностей узнали от неё!!"
52;Самая лучшая  турбаза, номера в домиках чистые, уютныеОбслуживающий персонал самый лучший, всё расскажут,покажутКормят шикарно, цены демократичные, а как вкусно, ммммВиды шикарные, расположение базы удобное, магазины рядом есть.
52;Прекрасная база отдыха. Все номера с отдельным входом, с верандой.  На веранде качеля, стол, 2 стула. Благоустроенные. В туалете раковина, душевая кабина, зеркало, фен! полочки для ваших всевозможных бутыльков. Белье белое как в отеле. Так же выдаются полотенца. В столовой в общем доступе безлимитно всегда чай, кофе,  молоко, морс, сахар,печенье,конфеты. Для детей есть батут, бассейн, небольшой комплекс с лесенкой и качелей. Много подушек-кресел для ленивого отдыха)) и много еще всего за что хочется поставить +Теперь эта база будет у нас в приоритет для отдыха однозначно! Спасибо!
52;Выбрали это место вслепую, без рекомендаций знакомых или прочтения отзывов. Безумно хотелось провести выходные на Байкале и выбор пал на Вальс. Ни сколько не пожалели об этом. Приятности с момента бронирования, очень доброжелательное общение с Татьяной, терпеливые ответы на все наши 100500 вопросов. И по итогу - большое СПАСИБО за наши выходные. Нам были обеспечены: вкусные завтра, обеды и ужины, потрясащий рассвет с веранды номера, отличный клиенториентированный персонал
52;Небольшая, уютная база для отдыха. Вкусная кухня. Лучшее место для релакса. Благоустроенные чистые номера. Гостеприимная хозяйка, просто умница! Рядом берег. Вечером прекрасный вид. Для сезона 2023 года ооочень адекватные цены!
52;Очень, очень хорошо! Прекраснейшее место! Совет, если хотите посетить Ольхон, то лучше места не найти. Вкусно и недорого кормят, приличные номера, тепло(в отличии от Ольхона), персонал добрый отзывчивый. Короче 100 из десяти.
52;Какое-то странное сочетание: невысокая цена+отличный сервис+душевность+внимание к мелочам.На территории есть кафе, кормят вкусно, стоит не дорого. Расположение столиков продумано так, чтоб с любого места можно было любоваться Байкалом. Чай, кофе, печеньки БЕСПЛАТНО И БЕЗЛИМИТНО. В домиках санузел, душ, фен, зеркало, водонагреватель, холодильник, диван, кровать, шкаф, тумба, окно, терраса, на террасе качели, сушилка, столик с 2 стульями, вид на озеро ИНДИВИДУАЛЬНО В КАЖДОМ НОМЕРЕ.Детям есть где поиграть, пляж близко. Из минусов: нет песочницы, нельзя загнать машину на территорию.Персонал и руководство просто чудесны, жму руку! В общем, никому не советую сюда ездить, а то набежите, хозяевам придётся ценник поднимать, ещё и все места займёте, потом не попадёшь.
52;Отдыхали мы с детьми у вас, проводили мастер классы по танцам. Хочу сказать ОГРОМНОЕ СПАСИБО работникам «Байкальского вальса». Во-первых, Татьяна Сергеевна, спасибо Вам, что у вас такая домашняя атмосфера. Во-вторых, Юля и Наташа (повара) у Вас такие золотые руки, какие вкусные блюда вы готовите. В третьих Иван, Даня, Полина, Евгений, София вы молодцы, вы такие внимательные к гостям, откликались на пожелания сразу же. Вывод: я вернусь к вам обязательно
52;Хочется выразить, огромную благодарность руководству и персоналу этой базы. Если кто выбирает отдых, обязательно выбирайте эту базу. Комфортные номера, все удобства в номере. Кормят очень вкусно. Есть все для отдыха с детьми. ??
52;Вкусно, цена приемлема. Сервис на высоте. Работают до последнего клиента. Собственная линейка крепких настоек. Завтраки, обеды, ужины. Собственна смотровая площадка на залив с кресло мешками!
52;Если без эмоциональных отступлений, а только в качестве констатации факта и информации к размышлению. В номере где проживали не было чайника, ни чайных пар, ни стаканов, видимо посуды в номерах не предполагается и не предусмотрено. В кафе на территории для постояльцев организована чайная зона в свободном доступе с утра до вечера. Но в номере придётся обходиться либо термосом и при наличии своей походной посудой.Постельное белье а-ля пионерлагерь или больничная палата. Второй пододеяльник вместо простыни и продавленный матрас. При заселении полотенец не предоставили, пояснили привезут из стирки и занесут позже. Но до вечера так и не случилось.. Поэтому, если предусмотрительно не прихватили с собой на всякий случай, то возможно и вытереться будет нечем. Но можно попробовать обсушиться при помощи фена, он в ванной имеется.Мангальной зоны в обычном понимании с местом для жарки, зоной готовки или беседкой, на территории нет.Из детских радостей - средних размеров батут и по-моему на этом все.. Но вы конечно можете замечательно провести время на берегу залива, если не будет слишком много отдыхающих в палатках вдоль берега и найдётся местечко.Из оснащения номера вот ещё какой ньюанс, кофейный столик и стулья размещены на веранде (не в номере), там же и небольшой бонус для отдыха - подвесное кресло.Что же касается основного принципа взаимодействия администрации (владельцев) с гостями: если есть вопросы - обращайтесь, постараемся решить,.. ну а если вопросов нет, то значит и так сойдёт.
52;Очень нравится база, классная территория и бар. Вкусная еда, отличные виды! Супер персонал) а завтраки в любое время - вообще лучшее, что можно придумать)) так держать, ребята!
52;Отличное место для отдыха на Байкале! Внимательный персонал, всё предусмотрено, чисто, вкусно и приемлемый прайс! Детям особое внимание, безопасность!
52;Задача моего отдыха: побыть в тишине, подышать и налюбоваться Байкалом. 1. Все номера имеют отдельные входы, душ/туалет в номере (для турбаз Байкала - это важно, так как часто на улице). Перед каждым номером - качели и столики с 2 стульями 2. В номерах: кровати с новыми матрасами, постельное белье как в отелях (то самое белое в белую полоску), шкаф, холодильник, диван 3. До Байкала - 1 минута 4. Общая зона: кафе закрытое и на улице с видом на Байкал и горы, батут, мешки на траве. 5. Питание: завтраки включены), чай/кофе в общем доступе, за отдельную плату - обед, ужин, чебуреки и тд.6. Развлечения: в аренду можно взять лодку, сапы, экскурсии, бани 7. Самый ценный бонус: коллектив и очень приветливая хозяйка. 
52;По-настоящему клиентоориентированная турбаза. Конечно вполне возможно, что это связано с тем, что в 2023-м году она работала только второй или третий сезон. До воды метров 100 – 150. Расположена напротив острова ольхон. Для нас сотрудники турбазы разобрали часть забора чтобы мы могли на ночь закатывать свою лодку ПВХ с мотором под дом. Без проблем разрешили взять с собой собаку, что не в каждой турбазе приветствуется на Байкале. Очень вкусное питание и завтраки входящие в стоимость проживания.
52;"Заехали перекусить, но зимой все закрыто, никого нет, хотя вывески рекламные висят и написано ""всегда есть еда"", плюс на нас выбежала собака и облаяла, я очень испугалась, потом вышел охранник и послал подальше."
52;Жили в соседнем домике, но ходили сюда кушать. Очень классное место! Такое атмосферное, уютное. Еда вкусная, персонал вежливый и весёлый) безумно понравилось!
52;Ездили детский лагерь! Это самое крутое место! Очень вкусно кормили! Шикарные домики вежливый персонал! Детям очень понравилось! Ждите нас в следующем году! Спасибо огромное! 
