negative_text;positive_text;hotel_id
;Очень понравился отель, он новый, все свежее, отличный ремонт и мебель хорошая. Шикарный ид на окрестности, все продумано до мелочей. В номере очень тепло. По утрам отличный и питательный завтрак. Хорошая облагороженная территория.;15490_101hotels
;Великолепный получился отдых в этом отеле. В номере совершенно все новое, чистое, удобства все имеются. Днем ходили на озеро, а вечером отдыхали на террасе. Машину оставляли на территории совершенно бесплатно.;15490_101hotels
;Отличный современный отель, везде чисто, оригинальный интерьер и приветливый персонал. Для отдыха просто замечательное место. Все удобства в номере, зона для барбекю и открытая терраса. Мы просто наслаждались нашим отдыхом.;15490_101hotels
;Замечательный вид открывался с окна, понравилась услуга отеля и можно было взять на прокат велосипед и хорошо провести время с семьей, номер был чистый просторный, все необходимое находилось в нем.;15490_101hotels
;Хороший отель во всех смыслах. Вид из номера великолепный, практически рядом горнолыжный подъемник на берегу Байкала. Номера уютные, со своей ванной комнатой. Все очень красиво, чисто, а персонал приветливый и отзывчивый.;15490_101hotels
;Отель нереально уютный. Номер оформлен в приятной цветовой гамме. Стоит большая кровать, удобная. Постелено было чистое белье, дали белые полотенца, выстиранные и приятно пахнущие. Вообще, в номере стоял запах дерева, очень классно было пожить тут.;15490_101hotels
;Мы с друзьями приезжали на выходные на отдых в это место. Отель выбирали вместе и решили забронировать отдых в центре, чтобы можно было погулять и познакомиться с окрестностями. В этом месте очень приятная, спокойная обстановка. Мы с удовольствием провели время, сами готовили на общей кухне, очень много гуляли и отдыхали. В отеле хорошая звукоизоляция, всем было комфортно.;15493_101hotels
;;15493_101hotels
;В хостеле я познакомилась с хорошими людьми, общаемся по сей день. В самом хостеле очень приятная атмосфера, кухня для общего пользования хорошо оборудована, я смогла готовить для себя сама еду.;15493_101hotels
;Прекрасное место для комфортного и непринужденного отдыха от городской суеты расположенное на берегу Байкала. 3хэтажный деревянный домик, который состоит из номеров большого общего зала для отдыха и кухни для приготовления еды.  Везде чисто комфортно и уютно.;15493_101hotels
Отсутствие повора- хотелось бы чтобы завтрак хотя бы готовили. Кашки, омлет, блинчики - что то вот такое лёгкое. И не хватает беседки - вечером очень приятно посидеть не в номере, а на улице;Отдыхали семьёй с детьми- вообще здорово! Обстановка, интерьер хорошие, чисто. Запах дерева! В общем как дома )));15493_101hotels
;Наша компания любит останавливаться в этом хостеле, потому что здесь отличные номера. Все очень чисто, для проживания есть все необходимое, а до озера всего пару минут ходьбы. Питаемся мы всегда самостоятельно, готовили на общей кухне, где есть вся посуда и техника.;15493_101hotels
;Мы прожили в хостеле десять дней и были в полном восторге. Очень уютно, чисто и комфортно. Огромная территория, светлые номера, приветливый персонал. Имеется отдельная кухня, где можно приготовить для себя еду.;15493_101hotels
;Надо знать, что отель важен для развития туризма в стране, он считается идеальным местом для тех, кто экономит, но любит комфорт. Предлагаются обеды и завтраки в номер, услуги прачечной или времяпровождение в бильярдной.;15493_101hotels
нетМаша;Ездили с друзями, большой компанией. Никаких нареканий. Чисто, свежо, уютно. Здание новое, что является большим плюсом. Интерьер простой, как и во всех хостелах, и максимально удобный и функциональный. Персонал порадовал: ребята вежливые, доброжелательные, заселили быстро и без проволочек.;15493_101hotels
;Очень понравился отдых, масса впечатлений о верховой езде, в номере было все необходимое для отдыхающего, в комнате был сделан косметический ремонт, кровати просторные и удобные, приятно было у вас находиться.;15493_101hotels
;У нас остались приятные воспоминания от проживания  в отеле, приятное ненавязчивое обслуживание, удобное месторасположение и  чистота и уют в номерах хорошая звукоизоляция;15493_101hotels
Вместо большой кровати на двоих были две маленькие, да и на подушка не было удобно спать.;Расположение очень удобное, тихо и спокойно внутри. Идти до рынка и музея совсем недалеко. Дом сам по себе новый, очень удобно, что есть кухня. В целом, остались приятные воспоминания.;15493_101hotels
Много строительного мусора  на территории. Микроволновой печи нет, телевизор не работает!;;15688_101hotels
;Для любителей уединенного отдыха это будет замечательное место. Мы снимали отдельный домик со всеми удобствами. Нам понравилось, места много и очень уютно. Во дворе отличные зоны для отдыха.;15688_101hotels
;Снимали номер на выходные, остались очень довольны, потому что были все удобства, чисто и уютно. Прекрасный двор с оборудованными зонами для отдыха. Вокруг много зелени, горы и озеро.;15688_101hotels
крутая лестница на второй этаж, нам было нетрудно подниматься, а вот для детей может быть опасно.;"Идеальная чистота, сантехника, постельное бельё- новое, прекрасные матрасы, тёплый пол; радушные, внимательные хозяева. Оборудованная кухня, еду готовили сами.Очень понравилось!!! Домик расположен на горе, для взрослых людей подняться не представляет труда, есть место для машин.";15691_101hotels
;Неплохой отель для спокойного и душевного отдыха. Простые номера, везде чисто, уютно и великолепная территория. Можно бесплатно парковать автомобиль, устраивать посиделки на свежем воздухе.;15691_101hotels
;Мы компанией бронировали домик на выходные в этом отеле. Все было великолепно, номера небольшие, но чистые и уютные. Просторная территория с местом для барбекю. До озера совсем недалеко, мы часто вечером гуляли по окрестностям.;15691_101hotels
;;189355_101hotels
За 4 дня проживания ни разу не поменяли полотенца, хотелось бы их менять хотя бы раз в 2 дня.;;189355_101hotels
;У гостевого дома хорошее месторасположение. В доступной близости лыжные трассы, местные достопримечательности, Байкал и множество кафе и ресторанов. Встречаю тут очень радушно и приветливо. В нашем двухместном номере была чистота, свежее постельное белье, полотенца и фен. Отдыхом довольны. Приедем еще.;189355_101hotels
;Красивая, практически новая гостиница, хороший номер с видом на озеро Байкал. Хороший завтрак, внимательный персонал, особая благодарность Кристине! Бригада уборщиков не очень старательна. Подъездная дорога к отелю довольно многолюдная и узкая. В противном случае приятный опыт! Мы останавливались с 1-летним ребенком, и это было удобно, никаких детских кроваток, к сожалению.;189355_101hotels
;;189355_101hotels
;Замечательный отель!!! Очень уютно, чисто и комфортно. Вид из окна чудесный, на озеро Байкал. Большое спасибо за отдых!!!;189355_101hotels
;Небольшие уютные номера, отделаны деревом. Весь интерьер стилизован в одном направлении, мы остались восторге от отдыха. Возле гостевого дома много магазинов, где можно купить все необходимое.;189355_101hotels
;Неплохой отель с новой мебелью и свежим ремонтом. В номере были все удобства, свежее постельное и полотенца. Питались в кафе поблизости. Нашей семье понравился отдых и персонал этого гостевого дома.;189355_101hotels
;Хороший гостевой дом с приветливыми и добродушными хозяевами. Атмосфера нам понравилась, тишина и спокойствие. На территории есть парковка. Вокруг небольшие горы, воздух чистейший. Работает кафе, где нас всегда радовали вкусными блюдами. Можно пожарить шашлыки, но за пользование мангалом нужно платить.;339635_101hotels
;Очень понравилось место, в котором расположен этот гостевой дом. Приезжали с родителями на отдых, чудесно провели время. Территория ухоженная, дети наигрались на свежем воздух. Внутри дома чисто, новая мебель, очень уютная обстановка.;339635_101hotels
Отсутствие должного количества банных принадлежностей в бане. Плата за пользование мангалом.;Новая постройка из бруса. Уютно, всё добротно и всегда чисто. Доброжелательный и отзывчивый персонал. Вкусная, свежая выпечка и травяной чай. Отличная просторная бревенчатая баня на дровах очень порадовала. На территории современная спортивная площадка с теннисным кортом и мангальная зона с беседкой.;339635_101hotels
;Каждый раз останавливаемся в новом месте и в этот раз выбрали этот гостевой дом. Остались очень довольны, все удобства, чистые номера и аккуратная территория. Для вечерних посиделок предусмотрена зона барбекю.;339635_101hotels
;Мы с друзьями любим выбираться на отдых и в этот раз останавливались в гостевом доме Тайга. Отличное место, все необходимое есть в номере, на территории отличная зона барбекю. Очень аккуратно, много зелени и по-домашнему уютно.;339635_101hotels
;Уютный отель. Администратор приветлива и вежлива. Кухня очень понравилась, блюда всегда подаются своевременно, большое разнообразие. Номер красивый, в комнатах чисто, хорошая шумоизоляция. В ванной комнате новая сантехника. Прекрасно провели у вас время всей семьей. С удовольствием приедем к вам снова.;397897_101hotels
;Гостеприимный персонал, чистота и тишина.;397897_101hotels
;Понравилось находиться здесь. В номерах чисто, комфортно. Но в ванной было слишком тесно. Кухня безумно вкусная. Порадовало наличие подъёмника прямо на живописны пик Черского. Сам отель находиться в тихом и спокойном районе. Отдыхом довольны.;397897_101hotels
;Приятная гостиница, номера хоть и простые, но чистые. Вкусно кормят. Рядом Терренкур, поэтому можно на лыжах покататься. Персонал гостиницы очень вежливый и отзывчивый.;397897_101hotels
;Хорошее расположение гостиницы, в пешей доступности Байкал, и множество других достопримечательностей. Отпуск у вас прошел разнообразно и увлекательно. Номер просторный, интерьер сделан в светлых тонах, мебель и техника в отличном состоянии. Настоятельно всем рекомендую это место. Спасибо.;397898_101hotels
;;397898_101hotels
;Нам понравилось проживать в этом гостевом доме чисто комфортно и удобно хорошее соотношение цены и качества, отличная звукоизоляция, чистое и пахнущее свежестью белье. Расположение красивое и удобное рядом Байкал. Еще хочу вернуться сюда. Рекомендую.;397898_101hotels
"Не выполняется условие на проживание без детей. Отсутствует в туалетах освежитель воздуха.Не принят номер даже после телефонного звонка хозяйке.
Впечатление по сравнению с предыдущим годом хуже.";;397898_101hotels
;Очень радушный прием, хозяйка очень  приветливая и доброжелательная. Хорошо отдохнули, в номерах тихо,, соседи попались очень тихие, кругом также тишина и покой. Хорошее месторасположение.;397898_101hotels
;Выбирали отель так, чтобы было отличное расположение. Этот отель подошел. Рядом Байкал и центр города, недалеко канатная дорога. Персонал доброжелательный. Номер соответствовал нашим ожиданиям. Уборку проводили в номере каждый день. Завтрак включен в стоимость, еда вкусная.;412619_101hotels
Комплектация номера не соответствует описанию: уборка номера не проводилась за время нашего присутствия, в номере нет заявленной плитки для готовки, двери душевой кабины сломаны, в туалете даже бумаги нет, только разовый шампунь, зимой в номере холодно, обогревают плохо, спасались только шумным обогревателем, спали в носках одетые. Телевизор показывает два канала, пароля от wi-fi нет. Постельное бельё не первой свежести. Полотенца мятые.;;412619_101hotels
Пользоваться душем я бы не советовал;Чистый номер, есть все необходимое, гостеприимные хозяева.;412619_101hotels
;Отель подойдет для любителей лыжного спорта, есть прокат и продажа абонементов, рядом находится подъемник. Номера просторные, из удобств общая кухня и ванная комната, сейф и трансфер из аэропорта. Для детей имеется детская площадка и развлекательные игры. На улице есть садовая мебель для отдыха, сад и терраса с видом на горы. Можно заняться рыбной ловлей или отправиться на пляж.;412619_101hotels
;Всё отлично, чисто, уютно. Магазин на первом этаже можно купить всё необходимое. Магазин не мешает, поедем ещё.;422597_101hotels
К сожалению баня часто была занята.;Отличное место, здесь царит домашняя уютная атмосфера. Понравилось все. Большое спасибо персоналу за высокий сервис и обслуживание. Цена приемлемая;422597_101hotels
;Неплохой дом. Он небольшой. Удобств в нем немного, но в целом уютно. К чистоте претензий нет. Постельное белье и полотенца нам предоставили. Природа вокруг, конечно, замечательная, так что на некоторые недостатки в комфорте мы не обращали внимания.;422963_101hotels
Хотелось бы побольше пляж.Хотя,как мне пояснили весной и в начале лета вода отходит от берега и пляжная зона увеличивается.;Самые фешенебельные гостиницы и отели, не смогут заменить единение с природой ... спокойствия именно на берегу, шумом прибоя, криками чаек и окунуться в чистую воду ... чтобы получить бодрящий заряд!      А баня ... с её лёгким лечебным паром вызывает правда - ВОСТОРГ ! Нахождение здесь, вызывает приятные эмоции, чувство умиротворения, действительный отдых от городской суеты. Доброжелательные хозяева, только усиливают это чувство, хочется ещё приехать сюда, чтобы получить такое наслаждение!;422964_101hotels
;Очень гостеприимные и общительные хозяева, веселые и внимательные. Домик расположен возле воды, открывается красивый вид на озеро, горы и пляж. Комнаты небольшие, но есть все необходимое для отдыха и приготовления еды. Есть бассейн, душ и баня, рядом остановка и магазин, цены доступные.;422964_101hotels
Всё хорошо.;Чистота ,и спокойствие.;422968_101hotels
;Отдыхали тут семьей. Очаровательное место в окружении такой красивой природы. Территория дома ухоженная. Есть зеленая лужайка. В доме тоже все хорошо. Довольно простая обстановка, но есть все, что нужно для комфорта. Были в прохладную погоду, но в доме было тепло.;422968_101hotels
;Замечательно место для любителей спокойного отдыха на природе, невероятной красоты место. Очень тихо и спокойно, рядом озеро Байкал. Комнаты в доме небольшие, но везде чисто и уютно, мягкие постели. Готовить можно самим на кухне, есть чайник, плита и холодильник. Хозяева приятные и доброжелательные люди. Можно приехать с домашним питомцем. Вокруг красивая природа и лес, отличное место для пикника и прогулок.;422969_101hotels
;Хорошо провел у вас время, комната просторная, туристов было не много, кровать удобная, для каждого отдыхающего есть места для хранения личных вещей. В непосредственной близости прекрасные достопримечательности. Отдохнул у вас великолепно. С большим удовольствием приеду к вам снова. Рекомендую.;490113_101hotels
;Персонал очень гостеприимный и дружелюбный, место действительно роскошное. Места общего пользования исключительные, и палатки замечательные. Для на все было безупречно. Выше наших ожиданий, очень понравилось, я хочу вернуться!;514183_101hotels
;Отдыхали у вас в первый раз. Недели для нас было недостаточно, в следующий раз, остановимся у вас на более длительное время. Красивая природа, есть места для рыбной ловли. Прекрасное отношение персонала к отдыхающим. Проживание превосходное. Никаких недочетов. Смело рекомендую всем это место. Спасибо.;514184_101hotels
;Очень дружелюбный, но слегка забывчивый персонал. Они немного перегружены новым оборудованием. Хорошие матрасы, чистое (новое) постельное белье. Отопление в гостиной в порядке. Очень тихое, спокойное место, до которого нельзя добраться на общественном транспорте.;514184_101hotels
;Гостиницей остались довольны. Цена не завышена, а всё необходимое для проживания предусмотрено! Номер у нас был чистым, с наличием необходимой мебели и техники, предоставили наборы гигиенических средств. Завтрак разнообразный, мы наедались! Прекрасное месторасположение!;514185_101hotels
;Очень удобно расположенный, приличный отель, хорошие рестораны, маленькие комнаты. Очень внимательный персонал. На входе красивая стойка регистрации, большой вестибюль. Завтрак вкусный. Отель удачно расположен в северной части Листвянки, рядом с автобусной остановкой, туристическими офисами и рынком. В отеле также есть два ресторана, мы остались довольны обоими.;514185_101hotels
;Приветливая хозяйка, отличное питание, чистота и порядок везде! Очень понравилось!;514666_101hotels
;Очень тихое и уединенное место. Мы приезжали большой компанией, отмечали день рождение. Все понравилось. Дом большой, просторный, чистый, есть все что нужно для проживания и приготовления пищи.;78946_101hotels
;Отель с хорошим расположением, но стоимость проживания конечно завышена. В номере неплохая обстановка, просторно, чисто, красивый вид из окна. Заселение быстрое. Питание не организовано, но разрешено готовить еду самостоятельно. Вблизи лыжная трасса, отдыхающих много.;514668_101hotels
;Неплохая гостиница, очень хорошее расположение, прям рядом с Байкалом. Очень впечатляющие виды. Цена недорогая, но номер нормальный за такие деньги. Есть самое необходимое, постельное белье в хорошем состоянии, не грязно. Можно попариться в бани. Остались хорошие впечатления о гостиницы.;559426_101hotels
;Тихое и уединенное место. Мы хорошо отдохнули. Наш номер был чистый и уютный. По цене дороговато, но мы ни о чем не жалеем.;80278_101hotels
;Приехали к вам по рекомендации, замечательное место для семейного отдыха. На общей кухне можно приготовить полюбившейся блюда, техника работала исправно. Комнаты чистые, в шкафу достаточно места для вещей, кровать с ортопедическим матрасом. Обязательно приедем к вам еще. Спасибо большое за прекрасный отдых.;559441_101hotels
;В этом отеле мы останавливались впервые, приезжали на выходные на отдых забронировали заранее обычный номер стандарт на двоих. Нам вполне все понравилось, современный номер, очень стильная обстановка. Номер очень теплый, с хорошей звукоизоляцией. Нам понравилось расположение этого отеля, обслуживание и условия, все было на высоте.;559453_101hotels
;"Впервые останавливался в данной гостинице в 2008 году (+-). Спустя 15 лет совершил еще один туристический маршрут на Байкал и повторно выбор места остановки пал на гостевой дом Шале Листвянка. В это место действительно хочется возвращаться снова и снова.
Вид из окна и окружающая природа замечательная (см. Фото). Номера уютные, со всеми удобствами, в моем случае с просторным балконом. Кормят на отвал и очень вкусно. Местные сотрудники добры и внимательны к посетителям.
До Байкала 5 минут. До автостанции Листвянки 10 минут. Местные маршрутки ходят регулярно, время поездки до Иркутска 1-15 (+-).
От гостевого дома остались исключительно положительные эмоции и приятные впечатления! Все это в совокупности с транспортной доступностью и достойной инфраструктурой региона.
Всех благ!";652826_101hotels
;;652826_101hotels
Минусов для меня не нашлось, ни одного, сплошные плюсы.;Гостевой дом очень чистый, тихий, уютный, идеальный вариант для отдыха как в одиночку так и для семейного отдыха. Комната на третьем этаже с балкончиком и видом на горы и Байкал это идеальное место для уединения с природой и с собой. Обязательно вернусь сюда снова. Спасибо большое хозяевам Шале и очень приятному персоналу.;652826_101hotels
;Прекрасный вид из окна, очень сытные завтраки, отличный персонал! Рекомендую;652826_101hotels
За 5 дней не разу не убрали в номере.;Красивое место нахождения.;652826_101hotels
шумоизоляция никакая! слышно как в соседнем номере гостям приходят уведомления. много лестниц: сначала высоко поднимаешься, потом опять спускаешься. но это скорее минус местности. душевая маленькая, пол в ней скрипит. если кто-то утром открывает дверь в туалет - просыпается весь дом. нет телевизора в номере;приветливый персонал, уютные комнаты. есть мангальная зона. вкусный завтрак. в холле можно в любой момент налить чай/кофе и взять что-то сладкое. удобные кровати, мягкие одеяла. полотенца и постельное чистые. есть терраса при выходе из номера;652826_101hotels
;;652826_101hotels
Всё отлично! Минусов не нашли!;Были в начале июня, можно сказать в несезон. Нас встретила прекрасная женщина, рассказала куда сходить, что посмотреть. Заселили нас на 3 этаж с шикарным видом, кроме нас в отеле был ещё один гость. Номер уютный, тёплый, горячая вода есть, полотенца, хорошая звукоизоляция. Можно за дополнительную плату заказать завтрак, очень сытный и разнообразный за 300 руб/чел. Нам очень понравился этот отель, рекомендую!;652826_101hotels
;Остановился здесь с любимой девушкой и ее родней, брали весь дом. В распоряжение была просторная терраса, где вечером можно было провести время. Завтрак готовили сами на кухне, прекрасно оборудованной. Выбирали отель по принципу локации и не прогадали, все рядом. Самое главное Байкал.;656152_101hotels
;Великолепное месторасположение, берег Ангары, виды очень живописные. Интерьер дома скромный, но здесь просторно и уютно, много дерева в отделке. Условия проживания меня впечатлили, удобная мебель, свежий воздух, проветриваемые помещения. К сожалению, приготовление еды вызывает некоторые трудности, всего одна электроплитка с одной комфоркой.;661566_101hotels
;Мы давно с мужем хотели приехать в этот гостевой дом, нам очень нравится его расположение. Когда мы наконец приехали, то были еще больше приятно удивленны. Гостевой дом просто утопает в деревьях, внутри все отделано деревом, такая приятная и простая обстановка. От озера дом расположен всего в паре минут пешком, красота незабываемая.;64584_101hotels
;Для любителей тихого и спокойного отдыха, это место отлично подойдет. Отдыхал у вас уже не первый раз, с каждый моим приездом, я влюбляюсь в это место все сильнее. Проживание отличное, здесь царит уют, чувствуешь себя как дома, в комнате есть все необходимое, мягкая мебель удобная, кровать просторная. Постельное белье было плохо поглажено, техника была вся в рабочем состоянии. Цена за такой отдых я считаю, вполне приемлема, всем рекомендую.;64584_101hotels
Не было.;Отличное, тихое и спокойное место. Хорошо подходит для отдыха. Приезжаем сюда уже второй раз. Высокий сервис, хорошее обслуживание. Расположение замечательное, неподалеку от Байкала. Благоустроенный двор, красивые дома, номер стильный, уютный. Комнаты оснащены всем необходимым.;64584_101hotels
;Мы отдыхали летом и арендовали домик на неделю. Отдых прошел шикарно, номера с удобствами, вокруг природа и лес. Мы остались очень довольны, удобно расположен и добираться из аэропорта совсем недолго.;64584_101hotels
Мало туристов, но, в сезон их будет много - появятся проблемы со звукоизоляцией.;Остались только хорошие впечатления об отдыхе. Во-первых владелица дома очень гостеприимна, вежлива и приветлива. Все показала нам, помогала во всех вопросах на протяжении всего отпуска, питание брали здесь же. Порядок в домике хороший. Кухонными принадлежностями можно пользоваться. Расположение удачное.;64585_101hotels
;Интересное место с красивой природой. Есть также смотровая площадка. В наличии горячая вода, чайник, а также много посуды. Завтра здесь вкусные. Иногда бывает прохладно, но в номере есть обогреватель. Хозяева – приятные люди, готовые откликнуться на ваши просьбы.;64585_101hotels
;Нас привлекло расположение гостевого дома относительно озера. Номера уютные, с отдельными выходами на территорию. Мы снимали домик с собственной кухней, так как были с детьми. Отдых прошел замечательно, все очень понравилось.;64585_101hotels
В первый же день сломали ручку у входной двери, потому что дверь плохо закрывалась и открывалась, ручка явно не подходила для таких нагрузок. Скрывать не стали, хозяйка потребовала компенсировать стоимость, на наши объяснения не реагировала, отдых был испорчен таким отношением. А ещё интересна политика выноса мусора за собой: мешки надо забирать с собой и нести к пристани к мусорным бакам. Это заранее не оговаривалось.;Тепло, есть тёплый туалет, печка, посуда, уютно;64585_101hotels
;Хороший дом для отпуска всей семьей. В номере был балкон, а с него открывался вид на озеро. На территории есть парковка, где можно оставить автомобиль на время отдыха. Также мне понравилось, что в нашем номере было очень тихо, с улицы звуки не слышны. В нашем распоряжении была кухня, доступен набор техники, СВЧ, холодильник, стиральная машина и духовка.;625249_101hotels
;Неплохое место для проживания. Был в регионе по работе, фирма забронировала данную гостиницу. Персонал приветливый и очень быстро работает. Я с дороги устал, но меня за считанные минуты зарегистрировали и поселили в номер.;2157_101hotels
Нет.;Очень красивый и интересный отель. Все выполнено из дерева. Персонал очень дружелюбный и отзывчивый.;2157_101hotels
;Роскошная и оригинальная гостиница, где хорошо встречают, вкусно кормят. Все удобно, красиво. Хочется вернуться в гостиницу Байкал снова!;2157_101hotels
;;2157_101hotels
Только европейская кухня.;Уютные номера, уютный зал ресторана, чувствуешь себя как дома, по большой части это заслуга персонала. Сервис на уровне. Отличная банька, попарились от души.;2157_101hotels
;Уютные номера, отличная кухня, хороший сервис!;2157_101hotels
;Хороший отель, уютный, светлый, ресторан тоже прекрасный. Обслуживание на высшем уровне, Все очень понравилось.;2157_101hotels
;;2157_101hotels
;Пожив в гостинице Байкал, теперь могу похвастаться, что Ангару видел.На пляже загорал, в Ангаре купался, в бане парился, в ресторане отдыхал, шашлык жарил. Ну где еще можно так шикарно провести время, специально не выделяя его для отдыха. А деньги – деньги еще заработаются. Услужили и обслужили.;2157_101hotels
Не нашли.;Спасибо руководству  за созданную обстановку. Стиль помещения соблюдается везде, так уютно и комфортно себя чувствуешь, а главное необычно все из дерева. нам очень понравилось.;2157_101hotels
;"отмечали день рождение сына в прошлые выходные - 5 лет. Сидели на летней веранде-повезло с погодой.. Все были в восторге.. Очень привлекательные и вкусные детские блюда. спасибо за такое прекрасное место)
Игровая комната просто класс!";2157_101hotels
